tag_id,image_id,p1_x,p_1y, p2_x, p2_y, p3_x, p3_y, p4_x, p4_y,general_class,sub_class,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,color
38616,11060,141.0333862,140.5191345,142.0275574,116.5397339,212.9666138,119.4808655,211.9724426,143.4602661,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18403,11060,372.9343567,61.52779007,367.4781799,33.2493515,444.0656128,18.47221756,449.5217896,46.75065613,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29826,11060,390.4292603,110.9774857,385.02948,85.13561249,452.5707397,71.02252197,457.97052,96.86438751,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12857,11060,388.5306702,149.1957245,386.6497498,122.8628159,457.4692993,117.8042755,459.3502502,144.1371765,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36449,16927,594.8306885,97.5249176,573.2489014,98.41183472,570.1693115,23.4750824,591.7510986,22.58816147,small vehicle,jeep,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37608,16927,602.5790405,194.9607544,578.6523438,196.8346863,573.4209595,130.0392456,597.3476563,128.1652985,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18861,16927,621.3842773,523.3143311,599.7873535,523.6758423,598.6157227,453.6856689,620.2126465,453.3241272,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
18188,16927,625.4620361,597.0449219,606.2808228,597.8943481,603.5379639,535.9550781,622.7191772,535.1056519,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
33374,16927,794.0057373,397.329834,770.0080566,397.6631165,768.9942627,324.670166,792.9919434,324.336853,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38796,16927,812.8035889,579.9656372,786.5413208,582.6587524,779.1964111,511.0343933,805.4586792,508.3412476,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19631,18236,779.7121582,248.6984863,741.3143311,248.2910614,743.2878418,62.30152893,781.6856689,62.70895386,large vehicle,truck,-1,-1,0,-1,-1,0,1,0,0,0,0,-1,white
13074,18236,629.7637939,69.06661987,608.3045654,71.52914429,601.2362671,9.933380127,622.6954346,7.470852375,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26970,18236,635.8353271,177.3616791,614.2667847,178.5275574,610.1646729,102.6383362,631.7332153,101.4724655,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39476,18236,649.8253784,255.0777893,621.3209839,259.1934814,611.1746216,188.9222107,639.6790161,184.8065186,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30486,18236,650.276123,353.2682495,628.7801514,355.3851318,621.723877,283.7317505,643.2198486,281.6148682,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
24028,18236,642.5274048,450.2351379,606.531189,450.7571716,605.4725952,377.7648621,641.468811,377.2428284,small vehicle,jeep,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,black
11408,18236,514.7945557,510.4909668,493.2671814,512.2603149,487.2054138,438.5090332,508.7328491,436.7396545,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19700,18236,824.9603882,128.9790955,801.1071777,131.6294556,794.0396118,68.02088928,817.8928223,65.3705368,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
22975,18236,821.602417,56.79043579,800.5665894,61.69475937,787.397583,5.209568024,808.4334106,0.305244923,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21857,18236,850.5280151,520.4972534,819.4487915,523.239563,813.4719849,455.5027466,844.5512085,452.760437,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
36991,18236,827.9175415,548.4071655,849.5167236,548.5947266,849.0824585,598.5928345,827.4832764,598.4052734,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10520,13713,547.4156494,384.4199829,525.9555054,338.8171387,681.5843506,265.5800476,703.0444946,311.1829224,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,1,0,0,-1,other
13404,13713,469.7492065,261.5972595,422.1898193,255.108429,441.2507935,115.4027405,488.8101807,121.8915787,large vehicle,light truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,other
11856,13713,416.3898621,136.2881775,394.4237366,150.932251,345.6101074,77.71183014,367.5762329,63.06774521,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14703,13713,480.4423828,544.5161133,451.8396606,547.8811646,441.5576172,460.4838867,470.1603394,457.118866,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32682,12973,153.6944885,58.56801987,134.9256287,43.61041641,177.3055115,-9.568019867,196.0743713,5.389582634,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
28161,12973,224.9007874,240.8771667,224.1256561,212.0875854,297.0992126,210.1228333,297.8743286,238.9124146,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19907,12973,326.7323608,231.4849243,325.400177,212.3312073,380.2676392,208.5150757,381.599823,227.6687927,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20102,12973,407.4285583,219.9162598,404.1858215,196.136322,470.5714417,187.0837402,473.8141785,210.8636627,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18200,12973,357.800293,591.1414795,341.7975159,567.1967163,384.199707,538.8585205,400.2024536,562.8032837,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26479,12973,853.2990723,102.6704712,822.1057129,103.3150101,820.7009277,35.32952118,851.8942871,34.6849823,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
20207,12973,861.2280273,178.0865784,837.3618774,180.6178284,831.7719727,127.9134369,855.6381226,125.3821793,small vehicle,jeep,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,other
32952,12973,881.7932129,265.9765015,856.2610474,272.6896667,838.2067871,204.0234985,863.7389526,197.3103485,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
12596,10002,501.3899841,70.72400665,474.9954529,71.26187897,473.6100159,3.275993347,500.0045471,2.73812151,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
27830,10002,575.3842773,379.3143311,553.7873535,379.6758728,552.6157227,309.6856689,574.2126465,309.3241272,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13594,10002,620.5829468,380.9718628,596.5830078,381.0279541,596.4170532,310.0281372,620.4169922,309.9720459,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
22215,10002,668.8370361,379.2843933,647.2766113,380.5910645,643.1629639,312.7156372,664.7233887,311.4089355,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
21396,10002,723.9559326,368.944397,690.90271,374.9815063,679.0440674,310.055603,712.09729,304.0184937,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
20773,10002,757.7840576,375.6576538,728.9916992,376.3218384,727.2159424,299.3423462,756.0083008,298.6781616,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
11977,10002,801.1932373,364.1573181,777.3973999,367.281189,768.8067627,301.8426819,792.6026001,298.7187805,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14573,10002,813.3273315,296.0666809,839.7055054,294.9936523,842.6726685,367.9333191,816.2944946,369.0063477,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
21148,10002,482.5882874,549.6947021,501.6755066,547.6166382,507.4117126,600.3052979,488.3244934,602.3833618,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34746,10002,510.4630432,551.0596313,545.6057739,543.2501221,557.5369263,596.9404297,522.3942261,604.7498779,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
35902,10002,711.0093994,598.5895996,689.4101563,598.407959,689.9906006,529.4104004,711.5898438,529.592041,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
32766,10002,276.0945526,598.7247445,274.9549067,570.7285184,357.1337929,571.5940174,357.3630619,598.2310191,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
21980,10002,763.2527466,588.1912231,734.74823,592.3060913,727.7472534,543.8088379,756.25177,539.6939087,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
12954,10002,764.8255615,538.5675659,793.2907104,534.1882935,803.1744385,598.4324341,774.7092896,602.8117065,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26677,10002,811.1845703,540.8063965,832.3429565,536.4611206,844.8154297,597.1936035,823.6570435,601.5388794,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35989,10002,884.269104,599.2111206,862.6761475,599.7639771,860.730896,523.7888794,882.3238525,523.2360229,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38514,10002,456.2921448,301.7723083,489.6528015,297.769043,498.7078552,373.2276611,465.3471985,377.230957,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
20390,12185,380.248291,126.6631775,358.6508789,126.3282776,359.751709,55.33681488,381.3491211,55.67171478,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37032,12185,384.4654236,223.6745605,362.918335,222.1638031,367.5345459,156.3254395,389.081665,157.8361969,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17340,12185,395.5829468,303.9718628,371.5830078,304.0279541,371.4170532,233.0281525,395.4169922,232.9720612,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13678,12185,400.4017944,400.9994812,383.6017761,401.0004883,383.5982056,342.0004883,400.3982239,341.9994812,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31934,12185,411.6005249,485.1921997,380.5694275,488.4342651,373.3994751,419.8078003,404.430603,416.5657349,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
37954,12185,415.3817749,580.4606323,381.7818604,580.5391846,381.6182251,510.5393677,415.2181396,510.4608459,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
32271,12185,528.2719727,159.4385071,563.4470825,151.7759705,574.7280273,203.5614929,539.5529175,211.2240295,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
36577,12185,537.430481,233.0892029,562.9263916,226.239502,580.569519,291.9107971,555.0736084,298.760498,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39505,12185,550.9660034,303.019043,574.8953247,301.1783142,580.0339966,367.980957,556.1046753,369.8216858,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31933,12185,712.0042725,146.5482025,700.1401367,125.6857529,740.9957275,102.4517975,752.8598633,123.3142471,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39286,12185,710.0250854,196.9395142,698.9165039,172.9904175,756.9749146,146.0605011,768.0834961,170.0095978,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39792,12185,796.800293,378.3449402,788.8682861,350.658783,855.199707,331.6550598,863.1317139,359.341217,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
24570,14428,80.03620148,356.1571045,56.04520416,356.8143921,53.96379471,280.8428955,77.95478821,280.1856079,small vehicle,sedan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23516,14428,42.95902252,219.6803894,47.83485413,186.4360504,122.0409775,197.3196106,117.1651459,230.5639496,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
34286,14428,177.4544678,351.9310913,153.8049316,356.0175476,141.545517,285.0689087,165.1950684,280.9824524,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25180,14428,185.6576233,283.8613586,216.4855042,279.0570068,228.3423767,355.1386414,197.5144958,359.9429932,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
24344,14428,264.6833496,343.0240479,243.5664673,347.566864,230.3166351,285.9759521,251.4335327,281.433136,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
35726,14428,264.2369385,275.4013672,292.8482361,272.1097412,301.763031,349.5986328,273.1517639,352.8902588,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18194,14428,346.3789978,348.6974487,322.4234009,350.1564331,317.6210022,271.3025208,341.5765991,269.8435669,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39315,14428,358.4573975,260.0593872,382.4343872,259.0086975,385.5426025,329.9406128,361.5656128,330.9913025,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26476,14428,112.7584229,586.4561768,88.99964142,589.8503418,79.24157715,521.5438232,103.0003662,518.1496582,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28404,14428,157.8894348,500.0047913,189.0894318,499.9952393,189.1105652,568.9952393,157.9105682,569.0047607,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
20248,14428,229.7982635,560.8970337,208.2276764,562.0239868,205.2017365,504.1029663,226.7723083,502.9760437,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15598,14428,247.9468231,487.4493103,274.3466187,487.551239,274.0531921,563.5506592,247.6533813,563.4487305,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14049,14428,318.1373596,549.5528564,287.8148193,556.9002686,274.8626404,503.4471436,305.1851807,496.0997009,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34996,14428,365.1739502,494.0785828,398.7124023,492.0459595,402.8260498,559.9213867,369.2875977,561.9540405,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
12733,14428,528.4072876,288.3097534,523.1793213,250.2673035,585.5927124,241.6902313,590.8206787,279.7326965,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
38683,14428,527.8648071,330.4927979,522.4415283,309.5846863,592.1351929,291.5072021,597.5584717,312.4153137,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25346,14428,529.3344116,369.2145081,525.4113159,340.6829529,604.6655884,329.7854919,608.5886841,358.3170471,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31998,14428,536.6876831,409.3022156,532.9088745,380.7511902,601.3123169,371.6977844,605.0911255,400.2488098,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
21822,14428,538.4788208,446.616394,534.3900146,420.5349426,605.5211792,409.3836365,609.6099854,435.4650574,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15256,14428,541.5583496,493.8773193,537.6680908,472.6305237,611.4416504,459.1226807,615.3319092,480.3694763,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37058,14428,551.524353,562.0296631,550.5388794,538.0499268,625.475647,534.9703369,626.4611206,558.9500732,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23292,14428,-8.429250717,284.65802,22.71829987,286.4663696,18.42925072,360.34198,-12.71829987,358.5336304,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39661,12758,283.8478088,44.47083282,283.1881104,22.88090897,360.1521912,20.5291729,360.8118896,42.11909485,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
13595,12758,555.4299316,108.254631,526.6646729,109.6693192,523.5700684,46.74537277,552.3353271,45.33068848,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
29182,12758,626.1256104,45.2754631,654.4332275,39.97263718,667.8743896,111.7245331,639.5667725,117.027359,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
37933,12758,733.8875732,33.35549545,767.4804077,32.66136932,769.1124268,111.6445084,735.5195923,112.3386383,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
32570,12758,779.8067627,36.98460388,803.7415161,35.21648026,809.1932373,109.0153961,785.2584839,110.7835236,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37033,12758,814.8255615,46.56754684,843.2907104,42.18829727,853.1744385,106.4324493,824.7092896,110.8116989,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11353,12758,852.3618774,19.62069511,888.0562134,14.93963623,896.6381226,80.37930298,860.9437866,85.06036377,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
17205,12758,269.2350997,279.1931835,266.8702737,249.9246754,339.1290622,249.6854292,339.4129633,278.9539373,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19729,12758,266.2774963,242.2201233,263.8821716,203.8948975,345.7224731,198.7798767,348.1177979,237.1051025,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
32775,12758,584.9680176,347.0690002,561.0979614,349.5628662,554.0319824,281.9309998,577.9020386,279.4371033,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37931,12758,716.3189697,335.7863159,690.1953125,339.5960999,681.6810303,281.2136841,707.8046875,277.4039001,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
19508,12758,795.8931274,325.244873,774.7165527,329.5006104,762.1068726,266.755127,783.2834473,262.4993896,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32650,12758,835.5543213,317.4194946,811.5790405,318.5093384,808.4456787,249.5805359,832.4209595,248.4906616,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19458,12758,854.5654907,254.1022797,873.7644043,253.9012299,874.4345703,317.8977356,855.2355957,318.0987549,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
32779,12758,887.9872437,243.0834198,899.9862061,242.9234314,901.0127563,319.9165955,889.0137939,320.0765686,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23680,12758,464.6726685,357.9332886,438.2944946,359.0063477,435.3273315,286.0666809,461.7055054,284.9936218,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
21667,11307,126.9604187,20.17482567,153.1989441,17.25943375,161.0395813,87.82518005,134.8010559,90.74057007,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10378,11307,35.92847443,25.48674965,69.32296753,21.77625084,74.07152557,64.51325226,40.67702866,68.22375488,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
28650,11307,163.9957123,13.64104366,182.7048798,9.327425003,200.0042877,84.35895538,181.2951355,88.6725769,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15729,11307,202.3676758,10.39472485,235.958847,9.624464035,237.6323242,82.60527802,204.041153,83.37554169,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
27816,11307,246.9117889,10.82854557,273.2033691,8.438399315,279.0881958,73.17145538,252.7966156,75.56159973,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
22529,11307,289.1836243,5.50224781,322.6675415,2.711916447,327.8163757,64.49774933,294.332428,67.28807831,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
14985,11307,337.0319519,2.931004047,360.9020386,0.437114239,367.9680481,68.06899261,344.0979614,70.56288147,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38798,11307,380.1804199,4.09883213,403.534729,-1.430779457,417.8195801,58.90116882,394.465271,64.4307785,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35277,11307,128.210556,249.6128693,149.7185516,247.6213989,154.7894592,302.387146,133.2814484,304.3786011,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10587,11307,32.25433526,264.1040462,59.30635838,264.1040462,56.1849711,323.4104046,30.1734104,323.4104046,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
10006,11307,164.2341003,241.9524536,190.3251343,237.925293,201.7658997,312.0475464,175.6748657,316.074707,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30853,11307,256.3925171,243.9541779,275.5184631,242.269516,280.6074829,300.0458374,261.4815369,301.7304688,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
16293,11307,295.3002625,232.9135437,319.2419739,231.2418823,323.6997375,295.0864563,299.7580261,296.7581177,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19571,11307,341.4753113,235.2147522,360.5649414,233.1589355,367.5246887,297.7852478,348.4350586,299.8410645,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31111,11307,379.7915649,230.8859558,406.1810913,230.1425934,408.2084351,302.1140442,381.8189087,302.8574219,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23200,11307,288.3850403,366.2193909,279.1543884,333.9122009,342.6149902,315.7806091,351.8456116,348.0877991,small vehicle,jeep,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,red
14002,11307,198.6663818,362.5162048,220.0872803,330.6460876,282.3336182,372.4837952,260.9127197,404.3539124,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
26454,11307,24.95394516,379.7133789,28.56725883,363.3065491,92.04605103,377.2866211,88.43273926,393.6934509,small vehicle,jeep,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,silver/grey
18568,11307,542.8920288,549.5916748,566.3648071,554.5946655,555.1079712,607.4083252,531.6351929,602.4053345,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
11067,11307,572.6429443,544.5931396,591.4328613,540.645813,603.3570557,597.4068604,584.5671387,601.354187,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13098,11307,205.7949219,223.5680084,231.9740295,220.1599579,243.2050781,306.4320068,217.0259705,309.8400269,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18055,11307,-19.58009529,256.9042969,15.91672707,250.9063568,25.5800972,308.0957031,-9.916725159,314.0936279,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12012,10380,195.3612976,118.4218292,192.9017334,89.72705078,264.6387024,83.57816315,267.0982666,112.2729492,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25936,10380,807.9868164,567.5743408,781.5872803,567.4244385,782.0131836,492.4256592,808.4127197,492.5755615,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
13099,16945,551.7896729,292.1503296,548.6322632,263.5239563,618.2103271,255.8496552,621.3677368,284.4760437,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
34243,16945,726.9804688,451.0757751,691.0764771,453.7028809,685.0195313,370.9241943,720.9235229,368.2970886,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,other
21237,16945,819.7484131,281.331543,836.5447388,281.6819458,835.2515869,343.668457,818.4552612,343.3180542,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
32375,16945,797.0488892,50.11494446,820.8891602,47.35085297,828.9511108,116.8850555,805.1108398,119.649147,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32927,16945,819.7351074,38.89752579,793.4172363,40.97806549,790.2648926,1.102474213,816.5827637,-0.978066921,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
39785,16945,827.0454712,437.4573975,846.2452393,437.5432739,845.9545288,502.5426025,826.7547607,502.4567261,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
21956,16945,826.3739624,535.0300903,850.2271729,532.3796997,857.6260376,598.9699097,833.7728271,601.6203003,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26419,12480,584.6702881,79.25205994,606.9707913,61.24123396,645.5320241,116.9502522,619.0696711,129.758766,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
29540,12480,705.4797974,184.9599609,731.8646851,184.0680084,733.5202026,233.0400391,707.1353149,233.9319916,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34634,12480,685.9316406,306.9484558,661.9508057,305.9892273,665.0683594,228.0515442,689.0491943,229.010788,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20142,12480,710.5397339,263.1744385,734.5300903,263.8549194,732.4602661,336.8255615,708.4699097,336.1450806,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13353,12480,644.7381592,491.8781738,642.6188965,470.3823853,716.2618408,463.1218262,718.3811035,484.6176147,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32323,12480,861.7918701,468.8513184,888.1831665,468.1746216,890.2081299,547.1486816,863.8168335,547.8253784,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19127,12480,887.699707,314.0195313,857.7844238,322.8804321,843.300293,273.9804688,873.2155762,265.1195679,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
10900,12480,869.3619385,171.0692444,838.2693481,173.6554413,831.6380615,93.93075562,862.7306519,91.34455872,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,silver/grey
25628,12462,664.2636108,314.2166138,663.7559814,287.8214722,769.7363892,285.7833862,770.2440186,312.1785278,large vehicle,light truck,-1,-1,0,-1,-1,0,1,0,0,0,0,-1,white
18683,12462,790.1786499,372.7474976,791.8981934,327.1799316,899.8213501,331.2525024,898.1018066,376.8200684,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,white
37164,12462,658.0905151,368.363739,660.0532227,330.0139465,769.9094238,335.636261,767.9467773,373.986084,large vehicle,light truck,-1,-1,0,-1,-1,0,1,0,0,0,0,-1,white
